,Unnamed: 0.1,tollgate_id,direction,precipitation,pressure,rel_humidity,sea_pressure,temperature,wind_direction,wind_speed,volume,weekday,start_date_year,start_date_month,start_date_day,end_date_year,end_date_month,end_date_day,end_time_hour,end_time_min,start_time_hour,start_time_min
1458,1458,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,38,3,2016.0,10.0,13.0,2016.0,10.0,13.0,21.0,0.0,20.0,40.0
1459,1459,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,34,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,40.0,20.0,20.0
1460,1460,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,47,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,40.0,20.0,20.0
1461,1461,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,42,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,40.0,20.0,20.0
1462,1462,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,18,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,40.0,20.0,20.0
1463,1463,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,38,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,40.0,20.0,20.0
1464,1464,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,44,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,20.0,20.0,0.0
1465,1465,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,65,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,20.0,20.0,0.0
1466,1466,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,50,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,20.0,20.0,0.0
1467,1467,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,17,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,20.0,20.0,0.0
1468,1468,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,43,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,20.0,20.0,0.0
1469,1469,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,37,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,0.0,19.0,40.0
1470,1470,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,51,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,0.0,19.0,40.0
1471,1471,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,68,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,0.0,19.0,40.0
1472,1472,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,21,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,0.0,19.0,40.0
1473,1473,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,53,3,2016.0,10.0,13.0,2016.0,10.0,13.0,20.0,0.0,19.0,40.0
1474,1474,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,45,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,40.0,19.0,20.0
1475,1475,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,51,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,40.0,19.0,20.0
1476,1476,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,57,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,40.0,19.0,20.0
1477,1477,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,19,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,40.0,19.0,20.0
1478,1478,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,29,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,40.0,19.0,20.0
1479,1479,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,46,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,20.0,19.0,0.0
1480,1480,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,49,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,20.0,19.0,0.0
1481,1481,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,49,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,20.0,19.0,0.0
1482,1482,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,17,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,20.0,19.0,0.0
1483,1483,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,48,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,20.0,19.0,0.0
1484,1484,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,52,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,0.0,18.0,40.0
1485,1485,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,64,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,0.0,18.0,40.0
1486,1486,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,75,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,0.0,18.0,40.0
1487,1487,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,23,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,0.0,18.0,40.0
1488,1488,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,76,3,2016.0,10.0,13.0,2016.0,10.0,13.0,19.0,0.0,18.0,40.0
1489,1489,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,70,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,40.0,18.0,20.0
1490,1490,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,70,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,40.0,18.0,20.0
1491,1491,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,80,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,40.0,18.0,20.0
1492,1492,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,33,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,40.0,18.0,20.0
1493,1493,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,73,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,40.0,18.0,20.0
1494,1494,2,0,0.0,1015.8,75,1020.9,19.1,352,1.5,73,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,20.0,18.0,0.0
1495,1495,3,0,0.0,1015.8,75,1020.9,19.1,352,1.5,89,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,20.0,18.0,0.0
1496,1496,3,1,0.0,1015.8,75,1020.9,19.1,352,1.5,87,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,20.0,18.0,0.0
1497,1497,1,0,0.0,1015.8,75,1020.9,19.1,352,1.5,34,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,20.0,18.0,0.0
1498,1498,1,1,0.0,1015.8,75,1020.9,19.1,352,1.5,53,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,20.0,18.0,0.0
1499,1499,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,80,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,0.0,17.0,40.0
1500,1500,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,113,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,0.0,17.0,40.0
1501,1501,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,105,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,0.0,17.0,40.0
1502,1502,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,39,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,0.0,17.0,40.0
1503,1503,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,120,3,2016.0,10.0,13.0,2016.0,10.0,13.0,18.0,0.0,17.0,40.0
1504,1504,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,80,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,40.0,17.0,20.0
1505,1505,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,123,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,40.0,17.0,20.0
1506,1506,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,96,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,40.0,17.0,20.0
1507,1507,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,45,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,40.0,17.0,20.0
1508,1508,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,94,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,40.0,17.0,20.0
1509,1509,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,77,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,20.0,17.0,0.0
1510,1510,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,114,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,20.0,17.0,0.0
1511,1511,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,88,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,20.0,17.0,0.0
1512,1512,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,54,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,20.0,17.0,0.0
1513,1513,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,114,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,20.0,17.0,0.0
1514,1514,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,74,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,0.0,16.0,40.0
1515,1515,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,149,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,0.0,16.0,40.0
1516,1516,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,99,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,0.0,16.0,40.0
1517,1517,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,50,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,0.0,16.0,40.0
1518,1518,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,99,3,2016.0,10.0,13.0,2016.0,10.0,13.0,17.0,0.0,16.0,40.0
1519,1519,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,79,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,40.0,16.0,20.0
1520,1520,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,122,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,40.0,16.0,20.0
1521,1521,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,122,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,40.0,16.0,20.0
1522,1522,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,48,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,40.0,16.0,20.0
1523,1523,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,116,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,40.0,16.0,20.0
1524,1524,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,81,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,20.0,16.0,0.0
1525,1525,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,110,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,20.0,16.0,0.0
1526,1526,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,120,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,20.0,16.0,0.0
1527,1527,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,44,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,20.0,16.0,0.0
1528,1528,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,84,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,20.0,16.0,0.0
1529,1529,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,72,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,0.0,15.0,40.0
1530,1530,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,134,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,0.0,15.0,40.0
1531,1531,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,105,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,0.0,15.0,40.0
1532,1532,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,33,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,0.0,15.0,40.0
1533,1533,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,83,3,2016.0,10.0,13.0,2016.0,10.0,13.0,16.0,0.0,15.0,40.0
1534,1534,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,78,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,40.0,15.0,20.0
1535,1535,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,117,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,40.0,15.0,20.0
1536,1536,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,105,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,40.0,15.0,20.0
1537,1537,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,43,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,40.0,15.0,20.0
1538,1538,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,87,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,40.0,15.0,20.0
1539,1539,2,0,0.0,1016.6,71,1021.6,19.8,41,1.8,91,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,20.0,15.0,0.0
1540,1540,3,0,0.0,1016.6,71,1021.6,19.8,41,1.8,97,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,20.0,15.0,0.0
1541,1541,3,1,0.0,1016.6,71,1021.6,19.8,41,1.8,119,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,20.0,15.0,0.0
1542,1542,1,0,0.0,1016.6,71,1021.6,19.8,41,1.8,48,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,20.0,15.0,0.0
1543,1543,1,1,0.0,1016.6,71,1021.6,19.8,41,1.8,96,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,20.0,15.0,0.0
1544,1544,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,83,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,0.0,14.0,40.0
1545,1545,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,96,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,0.0,14.0,40.0
1546,1546,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,116,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,0.0,14.0,40.0
1547,1547,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,43,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,0.0,14.0,40.0
1548,1548,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,86,3,2016.0,10.0,13.0,2016.0,10.0,13.0,15.0,0.0,14.0,40.0
1549,1549,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,81,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,40.0,14.0,20.0
1550,1550,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,138,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,40.0,14.0,20.0
1551,1551,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,83,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,40.0,14.0,20.0
1552,1552,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,51,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,40.0,14.0,20.0
1553,1553,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,92,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,40.0,14.0,20.0
1554,1554,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,86,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,20.0,14.0,0.0
1555,1555,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,110,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,20.0,14.0,0.0
1556,1556,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,108,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,20.0,14.0,0.0
1557,1557,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,44,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,20.0,14.0,0.0
1558,1558,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,120,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,20.0,14.0,0.0
1559,1559,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,80,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,0.0,13.0,40.0
1560,1560,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,103,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,0.0,13.0,40.0
1561,1561,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,102,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,0.0,13.0,40.0
1562,1562,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,44,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,0.0,13.0,40.0
1563,1563,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,111,3,2016.0,10.0,13.0,2016.0,10.0,13.0,14.0,0.0,13.0,40.0
1564,1564,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,76,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,40.0,13.0,20.0
1565,1565,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,126,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,40.0,13.0,20.0
1566,1566,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,101,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,40.0,13.0,20.0
1567,1567,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,46,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,40.0,13.0,20.0
1568,1568,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,96,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,40.0,13.0,20.0
1569,1569,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,73,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,20.0,13.0,0.0
1570,1570,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,127,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,20.0,13.0,0.0
1571,1571,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,98,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,20.0,13.0,0.0
1572,1572,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,58,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,20.0,13.0,0.0
1573,1573,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,96,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,20.0,13.0,0.0
1574,1574,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,70,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,0.0,12.0,40.0
1575,1575,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,117,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,0.0,12.0,40.0
1576,1576,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,97,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,0.0,12.0,40.0
1577,1577,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,39,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,0.0,12.0,40.0
1578,1578,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,98,3,2016.0,10.0,13.0,2016.0,10.0,13.0,13.0,0.0,12.0,40.0
1579,1579,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,68,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,40.0,12.0,20.0
1580,1580,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,107,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,40.0,12.0,20.0
1581,1581,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,110,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,40.0,12.0,20.0
1582,1582,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,46,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,40.0,12.0,20.0
1583,1583,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,91,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,40.0,12.0,20.0
1584,1584,2,0,0.0,1016.8,69,1021.9,20.3,24,2.2,71,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,20.0,12.0,0.0
1585,1585,3,0,0.0,1016.8,69,1021.9,20.3,24,2.2,95,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,20.0,12.0,0.0
1586,1586,3,1,0.0,1016.8,69,1021.9,20.3,24,2.2,88,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,20.0,12.0,0.0
1587,1587,1,0,0.0,1016.8,69,1021.9,20.3,24,2.2,49,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,20.0,12.0,0.0
1588,1588,1,1,0.0,1016.8,69,1021.9,20.3,24,2.2,91,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,20.0,12.0,0.0
1589,1589,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,60,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,0.0,11.0,40.0
1590,1590,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,91,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,0.0,11.0,40.0
1591,1591,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,79,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,0.0,11.0,40.0
1592,1592,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,35,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,0.0,11.0,40.0
1593,1593,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,105,3,2016.0,10.0,13.0,2016.0,10.0,13.0,12.0,0.0,11.0,40.0
1594,1594,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,65,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,40.0,11.0,20.0
1595,1595,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,106,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,40.0,11.0,20.0
1596,1596,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,71,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,40.0,11.0,20.0
1597,1597,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,34,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,40.0,11.0,20.0
1598,1598,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,72,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,40.0,11.0,20.0
1599,1599,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,77,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,20.0,11.0,0.0
1600,1600,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,99,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,20.0,11.0,0.0
1601,1601,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,70,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,20.0,11.0,0.0
1602,1602,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,28,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,20.0,11.0,0.0
1603,1603,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,69,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,20.0,11.0,0.0
1604,1604,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,76,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,0.0,10.0,40.0
1605,1605,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,100,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,0.0,10.0,40.0
1606,1606,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,93,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,0.0,10.0,40.0
1607,1607,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,34,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,0.0,10.0,40.0
1608,1608,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,99,3,2016.0,10.0,13.0,2016.0,10.0,13.0,11.0,0.0,10.0,40.0
1609,1609,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,75,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,40.0,10.0,20.0
1610,1610,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,116,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,40.0,10.0,20.0
1611,1611,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,97,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,40.0,10.0,20.0
1612,1612,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,44,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,40.0,10.0,20.0
1613,1613,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,101,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,40.0,10.0,20.0
1614,1614,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,69,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,20.0,10.0,0.0
1615,1615,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,142,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,20.0,10.0,0.0
1616,1616,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,81,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,20.0,10.0,0.0
1617,1617,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,56,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,20.0,10.0,0.0
1618,1618,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,84,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,20.0,10.0,0.0
1619,1619,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,77,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,0.0,9.0,40.0
1620,1620,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,131,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,0.0,9.0,40.0
1621,1621,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,94,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,0.0,9.0,40.0
1622,1622,1,0,0.0,1015.3,61,1020.3,21.3,46,2.3,59,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,0.0,9.0,40.0
1623,1623,1,1,0.0,1015.3,61,1020.3,21.3,46,2.3,114,3,2016.0,10.0,13.0,2016.0,10.0,13.0,10.0,0.0,9.0,40.0
1624,1624,2,0,0.0,1015.3,61,1020.3,21.3,46,2.3,101,3,2016.0,10.0,13.0,2016.0,10.0,13.0,9.0,40.0,9.0,20.0
1625,1625,3,0,0.0,1015.3,61,1020.3,21.3,46,2.3,140,3,2016.0,10.0,13.0,2016.0,10.0,13.0,9.0,40.0,9.0,20.0
1626,1626,3,1,0.0,1015.3,61,1020.3,21.3,46,2.3,118,3,2016.0,10.0,13.0,2016.0,10.0,13.0,9.0,40.0,9.0,20.0
